q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q26_7,q26_8,q26_9,q26_10,q26_11,q26_12,q26_13,q31_1,q31_2,q31_3,q31_4,q31_5,q31_6,q31_7,q31_8,q31_9,q31_10,q31_11,q31_12,q31_13,q31_14,q31_15,q31_16,q31_17,q31_18,q31_19,q31_20,q32_1,q32_2,q32_3,q32_4,q32_5,q32_6,q32_7,q32_8,q32_9,q32_10,q32_11,q32_12,q32_13,q32_14,q32_15,q32_16,q32_17,q32_18,q32_19,q32_20,q33_1,q33_2,q33_3,q33_4,q33_5,q34_1,q34_2,q35_1,q35_2,q35_3,q35_4,q35_5,q35_6,q35_7,q35_8,q35_9,q35_10,q35_11,q35_12,q35_13,q36,q37_1,q37_2,q37_3,q37_4,q37_5,q37_6,q37_7,q37_8,q37_9,q37_10,q38_1,q38_2,q38_3,q38_4,q38_5,q38_6,q38_7,q38_8,q38_9,q38_10,q38_11,q38_12,q38_13,q38_14,q38_15,q38_16,q38_17,q38_18,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q39_8,q40_1,q40_2,q40_3,q40_4,q40_5,q41_1,q41_2,q41_3,q41_4,q41_5,q41_6,q41_7,q41_8,q41_9,q41_10,q41_11,q41_12,q41_13,q41_14,q41_15,q41_16,q41_17,q41_18,q41_19,q41_20,q41_21,q41_22,q41_23,q41_24,q41_25,q41_26,q41_27,q41_28,q41_99,q42,q45,q46,q47,q48_1,q48_2,q48_3,q48_4,q48_5,q48_6,q48_7,q48_8,q48_9,q48_10,q48_11,q48_12,q48_13,q48_14,q48_15,q48_16,q48_17,q48_18,q48_19,q48_20,q48_21,q48_22,q48_23,q48_24,q48_25,q48_26,q48_27,q48_28,q48_29,q48_30,q48_31,q48_32,q48_33,q48_34,q48_35,q49,q50,q51,q52_1,q52_2,q52_3,q53,q54,q55,New_GoPro_Flag,q34_2_Bucketed,Device_Segments,Media_Flag,Run_121_Seg,q21_1,q21_2,q21_3,q21_4,q21_5,q21_6,q21_7,q21_8,q21_9,q22_2,q22_4,q22_5,q22_7,q22_8,q22_9,q29_1,q29_2,q29_3,q29_4,q29_5,q29_6,q29_7,q29_8,q29_9,q29_10,q29_11,q29_12,q29_13,q29_14,q29_15,q29_16,q29_17,s07x1_1,s07x1_2,s07x1_3,s07x1_4,s07x1_5,s07x1_6,s07x1_7,s07x1_8,s07x1_9,s07x1_10,s07x1_11,s08_10,s09_10,s15,q01_3,q01_4,q01_5,q01_6,q01_7,q01_8,q01_9,q01_10,q02_3,q02_4,q02_5,q02_6,q02_7,q02_8,q02_9,q02_10,q03_1,q03_2,q03_3,q03_4,q03_5,q03_6,q03_7,q03_8,q03_9,q03_10,q03_11,q03_12,q03_13,q05,q06_1,q06_2,q06_3,q06_4,q06_5,q06_6,q06_7,q06_8,q06_9,q06_10,q06_11,q06_12,q06_13,q06_14,q06_15,q06_16,q06_17,q07_1,q07_2,q07_3,q07_4,q07_5,q07_6,q07_7,q07_8,q07_9,q07_10,q07_11,q07_12,q07_13,q07_14,q07_15,q07_16,q07_17,q07_18,q07_19,q08_1,q08_2,q08_3,q08_4,q08_5,q08_6,q08_7,q08_8,q16_1,q16_2,q16_3,q16_4,q16_5,q16_6,q16_7,q16_8,q16_9,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q24a_1,q24a_2,q24a_3,q24a_4,q24a_5,q24a_6,q24a_7,q24a_8,q24a_9,q24a_10,q24a_11,q25a_1,q25a_2,q25a_3,q25a_4,q25a_5,q25a_6,q25a_7,q25a_8,q25a_9,q25a_10,q25a_11,q25a_12,q27_1,q28_1
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,3,3,2,6,1,1,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,8,8,3,3,2,3,1,3,3,2,3,3,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1
2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,3,3,3,1,2,1,1,2,1,2,3,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,8,8,1,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,5,1,1,1,2,7,8,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,8,8,2,3,1,3,3,3,3,2,3,3,2,3,3,3,1,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,3,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,3,3,2,5,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,8,8,1,1,1,3,1,3,3,2,3,1,1,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,3,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,1,3,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,7,1,1,1,1,7,2,1,3,2,2,3,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,8,8,1,1,1,3,1,3,3,2,3,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2
2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,6,6,3,3,3,1,10,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,8,8,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,6,3,3,3,1,1,1,1,2,2,2,3,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,8,8,1,2,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,10,1,1,2,2,2,1,3,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,8,8,1,3,1,3,3,3,3,2,3,3,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,7,6,3,3,3,2,5,1,1,2,1,2,3,3,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,4,4,2,2,2,3,1,1,2,2,3,2,2,3,2,1,2,3,3,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2
2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,7,1,1,1,2,5,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,4,1,1,2,3,1,1,3,2,3,1,2,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,3,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1
2,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,6,3,3,3,1,1,6,1,2,1,2,3,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,8,8,1,1,2,3,3,3,3,2,3,1,2,3,3,3,3,3,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,5,1,1,1,2,8,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,8,8,1,1,3,1,3,3,3,2,3,2,3,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,5,5,1,1,1,1,1,4,1,1,1,1,3,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,2,8,8,2,1,3,3,2,3,3,2,3,1,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,4,3,3,3,2,8,2,1,2,3,2,2,2,2,2,1,1,3,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,8,8,1,3,3,1,3,3,3,2,3,3,2,1,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,2,8,4,1,2,3,2,3,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,8,8,1,2,1,1,3,1,3,2,3,2,2,1,1,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,3,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,1,5,1,1,1,2,5,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,4,4,2,1,3,3,1,1,1,2,3,1,2,3,1,1,1,3,3,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,3,4,3,3,3,1,1,4,1,1,1,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
